I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14,I15,I16,I17,I18,I19,I20,I21,I22,I23,I24,I25
344781.000000,-0.004901,0.256658,0.000072,0.001241,0.001175,-0.007016,-2.465124,-0.042208,9.492301,2.051000,-0.007260,nan,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
346772.000000,-0.004951,0.256645,0.000068,-0.003021,0.000110,-0.001690,-2.496556,-0.078130,9.550673,1.957000,-0.001748,nan,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
348767.000000,-0.004976,0.256712,0.000069,0.002306,0.003306,0.000441,-2.538764,-0.069149,9.494995,2.004000,0.000439,nan,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
350786.000000,-0.004959,0.256714,0.000063,0.000175,-0.000955,-0.002755,-2.491168,-0.035024,9.479729,2.004000,-0.002844,nan,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
352767.000000,-0.004946,0.256706,0.000060,-0.001955,-0.005216,-0.001690,-2.491168,-0.035024,9.479729,2.004000,-0.001720,nan,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
354767.000000,-0.004838,0.256692,0.000068,0.005502,0.005436,0.003636,-2.471411,0.019757,9.488708,2.067000,0.003732,nan,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
356768.000000,-0.004844,0.256723,0.000064,0.005502,0.003306,-0.001690,-2.505536,-0.057475,9.470748,1.944000,-0.001764,nan,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
358767.000000,-0.004857,0.256733,0.000078,0.004436,0.006502,0.006832,-2.492066,-0.065557,9.501281,2.002000,0.007031,nan,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
360786.000000,-0.004891,0.256731,0.000095,-0.003021,0.003306,0.007897,-2.471411,-0.069149,9.437520,2.004000,0.008148,nan,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
362767.000000,-0.004931,0.256728,0.000089,-0.004086,0.003306,-0.002755,-2.471411,-0.069149,9.437520,2.005000,-0.002865,nan,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
364767.000000,-0.004971,0.256683,0.000094,0.003371,-0.000955,0.002571,-2.455246,-0.081722,9.478830,2.050000,0.002663,nan,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
366767.000000,-0.004959,0.256660,0.000104,0.003371,-0.003086,0.004702,-2.468717,-0.045800,9.451889,1.958000,0.004877,nan,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
368767.000000,-0.004972,0.256664,0.000107,0.000175,-0.000955,0.001506,-2.487576,-0.057475,9.459971,2.004000,0.001562,nan,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
370786.000000,-0.004933,0.256617,0.000095,0.002306,-0.009477,-0.005951,-2.464226,-0.020655,9.470748,2.004000,-0.006104,nan,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
372767.000000,-0.004886,0.256583,0.000091,0.005502,-0.003086,-0.001690,-2.464226,-0.020655,9.470748,2.004000,-0.001731,nan,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
374767.000000,-0.004894,0.256548,0.000097,0.003371,0.005436,0.002571,-2.453450,-0.058373,9.483320,2.051000,0.002631,nan,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
376767.000000,-0.004881,0.256551,0.000089,0.007632,0.002241,-0.003821,-2.480391,-0.046698,9.456379,1.973000,-0.003961,nan,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
378767.000000,-0.004916,0.256510,0.000079,-0.000890,0.001175,-0.004886,-2.458838,-0.070047,9.498587,2.003000,-0.005057,nan,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
380786.000000,-0.004968,0.256476,0.000082,-0.006216,-0.003086,0.001506,-2.470513,-0.076334,9.499485,1.999000,0.001572,nan,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
382767.000000,-0.005011,0.256438,0.000089,-0.003021,-0.005216,0.003636,-2.470513,-0.076334,9.499485,2.000000,0.003786,nan,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
384767.000000,-0.004980,0.256501,0.000086,0.001241,0.006502,-0.001690,-2.513619,-0.026043,9.433030,2.046000,-0.001781,nan,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
386767.000000,-0.004939,0.256500,0.000095,0.009763,0.010763,0.004702,-2.474105,-0.033228,9.492301,1.957000,0.004805,nan,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
388767.000000,-0.004889,0.256464,0.000100,0.010828,0.004371,0.002571,-2.461532,-0.027839,9.515650,2.004000,0.002636,nan,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
390785.000000,-0.004876,0.256493,0.000101,0.004436,-0.002021,0.000441,-2.509129,-0.044004,9.464461,2.004000,0.000466,nan,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
392767.000000,-0.004862,0.256526,0.000102,0.005502,0.000110,0.000441,-2.509129,-0.044004,9.464461,2.005000,0.000455,nan,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
394767.000000,-0.004892,0.256536,0.000106,0.005502,-0.003086,0.001506,-2.497454,-0.078130,9.469850,2.056000,0.001572,nan,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
396767.000000,-0.004897,0.256538,0.000115,0.004436,0.005436,0.004702,-2.470513,-0.058373,9.441113,1.952000,0.004833,nan,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
398767.000000,-0.004869,0.256569,0.000116,0.004436,0.000110,0.000441,-2.496556,-0.032329,9.420458,2.004000,0.000455,nan,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
400785.000000,-0.004864,0.256576,0.000108,-0.006216,-0.011608,-0.003821,-2.496556,-0.032329,9.420458,2.004000,-0.003891,nan,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
402789.000000,-0.004871,0.256581,0.000098,-0.004086,-0.002021,-0.004886,-2.493862,-0.044004,9.477932,2.004000,-0.005041,nan,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
404767.000000,-0.004837,0.256576,0.000110,0.006567,0.011828,0.005767,-2.470513,-0.033228,9.501281,2.051000,0.005902,nan,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
406767.000000,-0.004844,0.256663,0.000130,0.003371,0.012893,0.010028,-2.535172,-0.060169,9.470748,1.958000,0.010303,nan,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
408767.000000,-0.004860,0.256725,0.000129,0.001241,0.000110,-0.000625,-2.535172,-0.060169,9.470748,2.004000,-0.000646,nan,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
410785.000000,-0.004866,0.256772,0.000128,0.006567,-0.007347,-0.000625,-2.535172,-0.060169,9.470748,2.004000,-0.000609,nan,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
412767.000000,-0.004829,0.256753,0.000138,0.006567,-0.002021,0.004702,-2.474105,-0.030533,9.465360,2.017000,0.004871,nan,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
414767.000000,-0.004762,0.256767,0.000139,0.003371,0.000110,0.000441,-2.503740,-0.001796,9.493198,2.038000,0.000455,nan,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
416767.000000,-0.004819,0.256720,0.000135,0.001241,-0.003086,-0.001690,-2.459736,-0.088906,9.491403,1.958000,-0.001732,nan,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
418767.000000,-0.004869,0.256672,0.000152,0.001241,-0.004151,0.007897,-2.459736,-0.088906,9.491403,2.004000,0.008186,nan,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
420785.000000,-0.004919,0.256620,0.000170,0.002306,0.003306,0.008963,-2.446266,-0.090702,9.494097,2.004000,0.009249,nan,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
422767.000000,-0.004885,0.256641,0.000173,-0.001955,0.006502,0.001506,-2.488474,-0.018859,9.457277,2.004000,0.001524,nan,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
424767.000000,-0.004891,0.256644,0.000169,0.000175,0.004371,-0.001690,-2.478595,-0.050290,9.458176,2.051000,-0.001769,nan,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
426767.000000,-0.004881,0.256591,0.000157,0.006567,-0.006282,-0.005951,-2.460634,-0.046698,9.500383,1.957000,-0.006121,nan,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
428767.000000,-0.004852,0.256556,0.000157,0.004436,-0.008412,-0.000625,-2.466921,-0.027839,9.480626,1.002000,-0.000603,nan,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
430786.000000,-0.004841,0.256520,0.000162,-0.005151,-0.003086,0.001506,-2.466921,-0.027839,9.480626,3.007000,0.001572,nan,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
432767.000000,-0.004832,0.256472,0.000160,-0.005151,0.001175,-0.000625,-2.462430,-0.031431,9.538999,2.004000,-0.000652,nan,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
434767.000000,-0.004798,0.256468,0.000166,0.005502,0.001175,0.002571,-2.492964,-0.030533,9.521038,2.051000,0.002652,nan,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
436767.000000,-0.004797,0.256528,0.000186,0.006567,0.002241,0.010028,-2.545050,-0.058373,9.530019,1.957000,0.010356,nan,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
438767.000000,-0.004861,0.256522,0.000189,0.004436,0.003306,0.001506,-2.485780,-0.101479,9.509363,2.004000,0.001540,nan,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
440786.000000,-0.004926,0.256517,0.000172,0.006567,0.003306,-0.008082,-2.485780,-0.101479,9.509363,2.004000,-0.008371,nan,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
442767.000000,-0.004964,0.256545,0.000167,-0.000890,0.001175,-0.002755,-2.499250,-0.072741,9.446501,2.005000,-0.002854,nan,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
444779.000000,-0.004955,0.256532,0.000165,0.002306,0.001175,-0.000625,-2.478595,-0.043106,9.491403,2.050000,-0.000652,nan,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
446779.000000,-0.004903,0.256519,0.000164,0.001241,0.002241,-0.000625,-2.486677,-0.009878,9.527325,1.958000,-0.000657,nan,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
448779.000000,-0.004846,0.256489,0.000169,-0.000890,-0.002021,0.002571,-2.463328,-0.003592,9.466258,2.004000,0.002668,nan,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
450800.000000,-0.004783,0.256456,0.000184,0.001241,-0.004151,0.006832,-2.463328,-0.003592,9.466258,2.005000,0.007084,nan,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
452781.000000,-0.004761,0.256430,0.000187,0.005502,0.000110,0.001506,-2.468717,-0.037718,9.486913,2.003000,0.001556,nan,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
454781.000000,-0.004775,0.256445,0.000190,0.006567,0.003306,0.001506,-2.493862,-0.066455,9.482423,2.051000,0.001540,nan,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
456805.000000,-0.004777,0.256455,0.000191,-0.000890,0.003306,0.000441,-2.483983,-0.045800,9.457277,1.958000,0.000439,nan,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
458781.000000,-0.004766,0.256467,0.000187,0.002306,0.004371,-0.001690,-2.491168,-0.040412,9.483320,2.004000,-0.001769,nan,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
460788.000000,-0.004749,0.256478,0.000184,0.005502,0.003306,-0.001690,-2.491168,-0.040412,9.483320,2.004000,-0.001763,nan,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
462767.000000,-0.004774,0.256408,0.000184,0.004436,0.001175,0.000441,-2.434591,-0.070945,9.498587,2.004000,0.000450,nan,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
464767.000000,-0.004784,0.256345,0.000197,-0.005151,0.003306,0.005767,-2.432795,-0.047596,9.484219,2.051000,0.005945,nan,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
466767.000000,-0.004754,0.256360,0.000200,-0.003021,0.002241,0.001506,-2.484881,-0.018859,9.443807,1.957000,0.001546,nan,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
468767.000000,-0.004825,0.256396,0.000196,0.002306,0.002241,-0.001690,-2.512721,-0.101479,9.481524,2.005000,-0.001758,nan,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
470785.000000,-0.004900,0.256436,0.000193,0.000175,0.004371,-0.001690,-2.512721,-0.101479,9.481524,2.004000,-0.001769,nan,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
472767.000000,-0.004976,0.256420,0.000187,-0.000890,-0.000955,-0.002755,-2.484881,-0.101479,9.514751,2.004000,-0.002844,nan,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
474767.000000,-0.004988,0.256454,0.000190,-0.001955,0.003306,0.001506,-2.511823,-0.052984,9.489607,2.051000,0.001540,nan,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
476767.000000,-0.005011,0.256444,0.000184,-0.000890,0.008632,-0.002755,-2.458838,-0.061965,9.455482,1.958000,-0.002893,nan,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
478767.000000,-0.004990,0.256459,0.000187,-0.000890,0.007567,0.001506,-2.483085,-0.030533,9.462666,2.003000,0.001517,nan,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
480786.000000,-0.004963,0.256468,0.000199,0.001241,0.004371,0.005767,-2.483085,-0.030533,9.462666,2.005000,0.005939,nan,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
482767.000000,-0.004926,0.256503,0.000202,0.001241,0.001175,0.001506,-2.516313,-0.021553,9.488708,2.004000,0.001551,nan,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
484767.000000,-0.004940,0.256538,0.000197,0.004436,0.003306,-0.002755,-2.518109,-0.062863,9.511160,2.051000,-0.002865,nan,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
486767.000000,-0.004959,0.256606,0.000191,-0.000890,0.001175,-0.002755,-2.534274,-0.058373,9.455482,1.963000,-0.002854,nan,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
488767.000000,-0.004951,0.256605,0.000203,0.003371,0.005436,0.005767,-2.477697,-0.047596,9.475238,1.998000,0.005934,nan,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
490785.000000,-0.004941,0.256602,0.000210,0.004436,0.004371,0.003636,-2.477697,-0.047596,9.475238,2.004000,0.003737,nan,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
492767.000000,-0.004956,0.256543,0.000194,-0.000890,0.006502,-0.008082,-2.432795,-0.052984,9.486014,2.005000,-0.008388,nan,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
494767.000000,-0.004995,0.256578,0.000179,0.001241,0.001175,-0.007016,-2.510925,-0.074537,9.467155,2.051000,-0.007260,nan,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
496767.000000,-0.005005,0.256572,0.000186,0.006567,-0.009477,0.003636,-2.492964,-0.065557,9.458176,1.957000,0.003808,nan,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
498767.000000,-0.004968,0.256583,0.000189,0.005502,-0.005216,0.001506,-2.502842,-0.027839,9.472544,2.004000,0.001584,nan,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
500786.000000,-0.004941,0.256606,0.000186,0.001241,0.001175,-0.001690,-2.502842,-0.027839,9.472544,2.004000,-0.001753,nan,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
502767.000000,-0.004956,0.256619,0.000193,-0.001955,0.000110,0.003636,-2.491168,-0.055679,9.450093,2.004000,0.003759,nan,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
504767.000000,-0.005022,0.256588,0.000192,-0.000890,0.002241,-0.000625,-2.456144,-0.094294,9.466258,2.051000,-0.000657,nan,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
506767.000000,-0.005036,0.256628,0.000186,0.005502,0.007567,-0.002755,-2.499250,-0.063761,9.443807,1.958000,-0.002888,nan,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
508767.000000,-0.005026,0.256648,0.000178,0.001241,0.005436,-0.003821,-2.493862,-0.040412,9.470748,2.004000,-0.003978,nan,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
510786.000000,-0.005025,0.256668,0.000181,-0.004086,0.005436,0.001506,-2.493862,-0.040412,9.470748,2.004000,0.001529,nan,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
512767.000000,-0.005041,0.256648,0.000178,-0.001955,0.004371,-0.001690,-2.467818,-0.055679,9.486913,2.004000,-0.001770,nan,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
